seq_len,initial_capital,fee_rate,slippage_bps,threshold_long,threshold_short,cooldown_bars,min_hold_bars,max_position,use_short,min_direction_confidence,min_edge_over_cost,allowed_regimes_long,allowed_regimes_short,final_capital,total_return,max_drawdown,sharpe_ratio,n_trades,avg_trade_cost,long_trades,short_trades,flat_transitions,pct_time_in_market,pct_long,pct_short,mean_bar_return,std_bar_return,ranking_score
64,10000.0,0.0006,5.0,0.003,-0.004,9,2,1.0,False,0.58,0.001,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,2,1.0,False,0.58,0.0012,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,4,1.0,False,0.58,0.0008,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,4,1.0,False,0.58,0.001,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,4,1.0,False,0.58,0.0012,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,6,1.0,False,0.58,0.0008,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,6,1.0,False,0.58,0.001,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.003,-0.004,9,6,1.0,False,0.58,0.0012,"[0, 2]",[1],10324.7715821117,0.03247715821117003,-0.034075850740709124,0.6012445340653731,34,0.0010999999999999996,17,0,17,0.021241379310344827,0.021241379310344827,0.0,4.672526898750056e-06,0.0007273655403287258,0.3299020401847784
64,10000.0,0.0006,5.0,0.0035,-0.004,3,4,1.0,False,0.54,0.0008,"[0, 2]",[1],10467.688900246196,0.04676889002461948,-0.041871148536891306,0.9145640227255712,56,0.0010999999999999985,28,0,28,0.016275862068965516,0.016275862068965516,0.0,6.527078435085293e-06,0.0006679697136885892,0.31384638436286133
64,10000.0,0.0006,5.0,0.0035,-0.004,3,4,1.0,False,0.54,0.001,"[0, 2]",[1],10467.688900246196,0.04676889002461948,-0.041871148536891306,0.9145640227255712,56,0.0010999999999999985,28,0,28,0.016275862068965516,0.016275862068965516,0.0,6.527078435085293e-06,0.0006679697136885892,0.31384638436286133
64,10000.0,0.0006,5.0,0.0035,-0.004,3,4,1.0,False,0.54,0.0012,"[0, 2]",[1],10467.688900246196,0.04676889002461948,-0.041871148536891306,0.9145640227255712,56,0.0010999999999999985,28,0,28,0.016275862068965516,0.016275862068965516,0.0,6.527078435085293e-06,0.0006679697136885892,0.31384638436286133
64,10000.0,0.0006,5.0,0.0035,-0.004,3,2,1.0,False,0.54,0.0008,"[0, 2]",[1],10416.533655405865,0.04165336554058641,-0.03620790849452582,0.9135746721227699,56,0.0010999999999999985,28,0,28,0.012551724137931035,0.012551724137931035,0.0,5.805342113560237e-06,0.0005947518759095196,0.30933161569409257
64,10000.0,0.0006,5.0,0.0035,-0.004,3,2,1.0,False,0.54,0.001,"[0, 2]",[1],10416.533655405865,0.04165336554058641,-0.03620790849452582,0.9135746721227699,56,0.0010999999999999985,28,0,28,0.012551724137931035,0.012551724137931035,0.0,5.805342113560237e-06,0.0005947518759095196,0.30933161569409257
64,10000.0,0.0006,5.0,0.0035,-0.004,3,2,1.0,False,0.54,0.0012,"[0, 2]",[1],10416.533655405865,0.04165336554058641,-0.03620790849452582,0.9135746721227699,56,0.0010999999999999985,28,0,28,0.012551724137931035,0.012551724137931035,0.0,5.805342113560237e-06,0.0005947518759095196,0.30933161569409257
64,10000.0,0.0006,5.0,0.004,-0.004,3,6,1.0,False,0.54,0.0008,"[0, 2]",[1],10456.331114124985,0.045633111412498595,-0.04549995441933704,0.9228924100711667,44,0.001099999999999999,22,0,22,0.019172413793103447,0.019172413793103447,0.0,6.361834239075136e-06,0.0006451836125153165,0.30734563043440516
64,10000.0,0.0006,5.0,0.004,-0.004,3,6,1.0,False,0.54,0.001,"[0, 2]",[1],10456.331114124985,0.045633111412498595,-0.04549995441933704,0.9228924100711667,44,0.001099999999999999,22,0,22,0.019172413793103447,0.019172413793103447,0.0,6.361834239075136e-06,0.0006451836125153165,0.30734563043440516
64,10000.0,0.0006,5.0,0.004,-0.004,3,6,1.0,False,0.54,0.0012,"[0, 2]",[1],10456.331114124985,0.045633111412498595,-0.04549995441933704,0.9228924100711667,44,0.001099999999999999,22,0,22,0.019172413793103447,0.019172413793103447,0.0,6.361834239075136e-06,0.0006451836125153165,0.30734563043440516
64,10000.0,0.0006,5.0,0.004,-0.004,6,2,1.0,False,0.54,0.0008,"[0, 2]",[1],10456.331114124985,0.045633111412498595,-0.04549995441933704,0.9228924100711667,44,0.001099999999999999,22,0,22,0.019172413793103447,0.019172413793103447,0.0,6.361834239075136e-06,0.0006451836125153165,0.30734563043440516
64,10000.0,0.0006,5.0,0.004,-0.004,6,2,1.0,False,0.54,0.001,"[0, 2]",[1],10456.331114124985,0.045633111412498595,-0.04549995441933704,0.9228924100711667,44,0.001099999999999999,22,0,22,0.019172413793103447,0.019172413793103447,0.0,6.361834239075136e-06,0.0006451836125153165,0.30734563043440516
64,10000.0,0.0006,5.0,0.004,-0.004,6,2,1.0,False,0.54,0.0012,"[0, 2]",[1],10456.331114124985,0.045633111412498595,-0.04549995441933704,0.9228924100711667,44,0.001099999999999999,22,0,22,0.019172413793103447,0.019172413793103447,0.0,6.361834239075136e-06,0.0006451836125153165,0.30734563043440516
64,10000.0,0.0006,5.0,0.004,-0.004,6,4,1.0,False,0.54,0.0008,"[0, 2]",[1],10456.331114124985,0.045633111412498595,-0.04549995441933704,0.9228924100711667,44,0.001099999999999999,22,0,22,0.019172413793103447,0.019172413793103447,0.0,6.361834239075136e-06,0.0006451836125153165,0.30734563043440516
64,10000.0,0.0006,5.0,0.004,-0.004,6,4,1.0,False,0.54,0.001,"[0, 2]",[1],10456.331114124985,0.045633111412498595,-0.04549995441933704,0.9228924100711667,44,0.001099999999999999,22,0,22,0.019172413793103447,0.019172413793103447,0.0,6.361834239075136e-06,0.0006451836125153165,0.30734563043440516
64,10000.0,0.0006,5.0,0.004,-0.004,6,4,1.0,False,0.54,0.0012,"[0, 2]",[1],10456.331114124985,0.045633111412498595,-0.04549995441933704,0.9228924100711667,44,0.001099999999999999,22,0,22,0.019172413793103447,0.019172413793103447,0.0,6.361834239075136e-06,0.0006451836125153165,0.30734563043440516
64,10000.0,0.0006,5.0,0.004,-0.004,6,6,1.0,False,0.54,0.0008,"[0, 2]",[1],10456.331114124985,0.045633111412498595,-0.04549995441933704,0.9228924100711667,44,0.001099999999999999,22,0,22,0.019172413793103447,0.019172413793103447,0.0,6.361834239075136e-06,0.0006451836125153165,0.30734563043440516
64,10000.0,0.0006,5.0,0.004,-0.004,6,6,1.0,False,0.54,0.001,"[0, 2]",[1],10456.331114124985,0.045633111412498595,-0.04549995441933704,0.9228924100711667,44,0.001099999999999999,22,0,22,0.019172413793103447,0.019172413793103447,0.0,6.361834239075136e-06,0.0006451836125153165,0.30734563043440516
64,10000.0,0.0006,5.0,0.004,-0.004,6,6,1.0,False,0.54,0.0012,"[0, 2]",[1],10456.331114124985,0.045633111412498595,-0.04549995441933704,0.9228924100711667,44,0.001099999999999999,22,0,22,0.019172413793103447,0.019172413793103447,0.0,6.361834239075136e-06,0.0006451836125153165,0.30734563043440516
64,10000.0,0.0006,5.0,0.004,-0.004,3,6,1.0,False,0.56,0.0008,"[0, 2]",[1],10315.732662963386,0.03157326629633861,-0.028618016759786997,0.9303359693836094,32,0.0010999999999999998,16,0,16,0.013793103448275862,0.013793103448275862,0.0,4.384780477576519e-06,0.000441123400080202,0.3026517500612465
64,10000.0,0.0006,5.0,0.004,-0.004,3,6,1.0,False,0.56,0.001,"[0, 2]",[1],10315.732662963386,0.03157326629633861,-0.028618016759786997,0.9303359693836094,32,0.0010999999999999998,16,0,16,0.013793103448275862,0.013793103448275862,0.0,4.384780477576519e-06,0.000441123400080202,0.3026517500612465
64,10000.0,0.0006,5.0,0.004,-0.004,3,6,1.0,False,0.56,0.0012,"[0, 2]",[1],10315.732662963386,0.03157326629633861,-0.028618016759786997,0.9303359693836094,32,0.0010999999999999998,16,0,16,0.013793103448275862,0.013793103448275862,0.0,4.384780477576519e-06,0.000441123400080202,0.3026517500612465
64,10000.0,0.0006,5.0,0.004,-0.004,6,2,1.0,False,0.56,0.0008,"[0, 2]",[1],10315.732662963386,0.03157326629633861,-0.028618016759786997,0.9303359693836094,32,0.0010999999999999998,16,0,16,0.013793103448275862,0.013793103448275862,0.0,4.384780477576519e-06,0.000441123400080202,0.3026517500612465
64,10000.0,0.0006,5.0,0.004,-0.004,6,2,1.0,False,0.56,0.001,"[0, 2]",[1],10315.732662963386,0.03157326629633861,-0.028618016759786997,0.9303359693836094,32,0.0010999999999999998,16,0,16,0.013793103448275862,0.013793103448275862,0.0,4.384780477576519e-06,0.000441123400080202,0.3026517500612465
64,10000.0,0.0006,5.0,0.004,-0.004,6,2,1.0,False,0.56,0.0012,"[0, 2]",[1],10315.732662963386,0.03157326629633861,-0.028618016759786997,0.9303359693836094,32,0.0010999999999999998,16,0,16,0.013793103448275862,0.013793103448275862,0.0,4.384780477576519e-06,0.000441123400080202,0.3026517500612465
64,10000.0,0.0006,5.0,0.004,-0.004,6,4,1.0,False,0.56,0.0008,"[0, 2]",[1],10315.732662963386,0.03157326629633861,-0.028618016759786997,0.9303359693836094,32,0.0010999999999999998,16,0,16,0.013793103448275862,0.013793103448275862,0.0,4.384780477576519e-06,0.000441123400080202,0.3026517500612465
64,10000.0,0.0006,5.0,0.004,-0.004,6,4,1.0,False,0.56,0.001,"[0, 2]",[1],10315.732662963386,0.03157326629633861,-0.028618016759786997,0.9303359693836094,32,0.0010999999999999998,16,0,16,0.013793103448275862,0.013793103448275862,0.0,4.384780477576519e-06,0.000441123400080202,0.3026517500612465
64,10000.0,0.0006,5.0,0.004,-0.004,6,4,1.0,False,0.56,0.0012,"[0, 2]",[1],10315.732662963386,0.03157326629633861,-0.028618016759786997,0.9303359693836094,32,0.0010999999999999998,16,0,16,0.013793103448275862,0.013793103448275862,0.0,4.384780477576519e-06,0.000441123400080202,0.3026517500612465
64,10000.0,0.0006,5.0,0.004,-0.004,6,6,1.0,False,0.56,0.0008,"[0, 2]",[1],10315.732662963386,0.03157326629633861,-0.028618016759786997,0.9303359693836094,32,0.0010999999999999998,16,0,16,0.013793103448275862,0.013793103448275862,0.0,4.384780477576519e-06,0.000441123400080202,0.3026517500612465
64,10000.0,0.0006,5.0,0.004,-0.004,6,6,1.0,False,0.56,0.001,"[0, 2]",[1],10315.732662963386,0.03157326629633861,-0.028618016759786997,0.9303359693836094,32,0.0010999999999999998,16,0,16,0.013793103448275862,0.013793103448275862,0.0,4.384780477576519e-06,0.000441123400080202,0.3026517500612465
64,10000.0,0.0006,5.0,0.004,-0.004,6,6,1.0,False,0.56,0.0012,"[0, 2]",[1],10315.732662963386,0.03157326629633861,-0.028618016759786997,0.9303359693836094,32,0.0010999999999999998,16,0,16,0.013793103448275862,0.013793103448275862,0.0,4.384780477576519e-06,0.000441123400080202,0.3026517500612465
64,10000.0,0.0006,5.0,0.0035,-0.004,9,2,1.0,False,0.58,0.0008,"[0, 2]",[1],10297.76202548385,0.029776202548384978,-0.03407585074070936,0.5577034525127422,32,0.0010999999999999998,16,0,16,0.02,0.02,0.0,4.308052768078713e-06,0.0007229857446496878,0.30002863242010736
64,10000.0,0.0006,5.0,0.0035,-0.004,9,2,1.0,False,0.58,0.001,"[0, 2]",[1],10297.76202548385,0.029776202548384978,-0.03407585074070936,0.5577034525127422,32,0.0010999999999999998,16,0,16,0.02,0.02,0.0,4.308052768078713e-06,0.0007229857446496878,0.30002863242010736
64,10000.0,0.0006,5.0,0.0035,-0.004,9,2,1.0,False,0.58,0.0012,"[0, 2]",[1],10297.76202548385,0.029776202548384978,-0.03407585074070936,0.5577034525127422,32,0.0010999999999999998,16,0,16,0.02,0.02,0.0,4.308052768078713e-06,0.0007229857446496878,0.30002863242010736
64,10000.0,0.0006,5.0,0.0035,-0.004,9,4,1.0,False,0.58,0.0008,"[0, 2]",[1],10297.76202548385,0.029776202548384978,-0.03407585074070936,0.5577034525127422,32,0.0010999999999999998,16,0,16,0.02,0.02,0.0,4.308052768078713e-06,0.0007229857446496878,0.30002863242010736
64,10000.0,0.0006,5.0,0.0035,-0.004,9,4,1.0,False,0.58,0.001,"[0, 2]",[1],10297.76202548385,0.029776202548384978,-0.03407585074070936,0.5577034525127422,32,0.0010999999999999998,16,0,16,0.02,0.02,0.0,4.308052768078713e-06,0.0007229857446496878,0.30002863242010736
64,10000.0,0.0006,5.0,0.0035,-0.004,9,4,1.0,False,0.58,0.0012,"[0, 2]",[1],10297.76202548385,0.029776202548384978,-0.03407585074070936,0.5577034525127422,32,0.0010999999999999998,16,0,16,0.02,0.02,0.0,4.308052768078713e-06,0.0007229857446496878,0.30002863242010736
64,10000.0,0.0006,5.0,0.0035,-0.004,9,6,1.0,False,0.58,0.0008,"[0, 2]",[1],10297.76202548385,0.029776202548384978,-0.03407585074070936,0.5577034525127422,32,0.0010999999999999998,16,0,16,0.02,0.02,0.0,4.308052768078713e-06,0.0007229857446496878,0.30002863242010736
64,10000.0,0.0006,5.0,0.0035,-0.004,9,6,1.0,False,0.58,0.001,"[0, 2]",[1],10297.76202548385,0.029776202548384978,-0.03407585074070936,0.5577034525127422,32,0.0010999999999999998,16,0,16,0.02,0.02,0.0,4.308052768078713e-06,0.0007229857446496878,0.30002863242010736
64,10000.0,0.0006,5.0,0.0035,-0.004,9,6,1.0,False,0.58,0.0012,"[0, 2]",[1],10297.76202548385,0.029776202548384978,-0.03407585074070936,0.5577034525127422,32,0.0010999999999999998,16,0,16,0.02,0.02,0.0,4.308052768078713e-06,0.0007229857446496878,0.30002863242010736
64,10000.0,0.0006,5.0,0.003,-0.004,3,4,1.0,False,0.54,0.0008,"[0, 2]",[1],10451.658097678699,0.04516580976786999,-0.041871148536891306,0.8682229013792527,60,0.001099999999999999,30,0,30,0.017517241379310346,0.017517241379310346,0.0,6.325060958604552e-06,0.0006818447977890137,0.28586658291945377
64,10000.0,0.0006,5.0,0.003,-0.004,3,4,1.0,False,0.54,0.001,"[0, 2]",[1],10451.658097678699,0.04516580976786999,-0.041871148536891306,0.8682229013792527,60,0.001099999999999999,30,0,30,0.017517241379310346,0.017517241379310346,0.0,6.325060958604552e-06,0.0006818447977890137,0.28586658291945377
64,10000.0,0.0006,5.0,0.003,-0.004,3,4,1.0,False,0.54,0.0012,"[0, 2]",[1],10451.658097678699,0.04516580976786999,-0.041871148536891306,0.8682229013792527,60,0.001099999999999999,30,0,30,0.017517241379310346,0.017517241379310346,0.0,6.325060958604552e-06,0.0006818447977890137,0.28586658291945377
64,10000.0,0.0006,5.0,0.003,-0.004,3,6,1.0,False,0.56,0.0008,"[0, 2]",[1],10439.208747562892,0.04392087475628914,-0.03913733914491135,0.862422203549141,46,0.001099999999999999,23,0,23,0.019586206896551724,0.019586206896551724,0.0,6.1512968598222085e-06,0.0006675730723695933,0.28469904775361526
64,10000.0,0.0006,5.0,0.003,-0.004,3,6,1.0,False,0.56,0.001,"[0, 2]",[1],10439.208747562892,0.04392087475628914,-0.03913733914491135,0.862422203549141,46,0.001099999999999999,23,0,23,0.019586206896551724,0.019586206896551724,0.0,6.1512968598222085e-06,0.0006675730723695933,0.28469904775361526
64,10000.0,0.0006,5.0,0.003,-0.004,3,6,1.0,False,0.56,0.0012,"[0, 2]",[1],10439.208747562892,0.04392087475628914,-0.03913733914491135,0.862422203549141,46,0.001099999999999999,23,0,23,0.019586206896551724,0.019586206896551724,0.0,6.1512968598222085e-06,0.0006675730723695933,0.28469904775361526
64,10000.0,0.0006,5.0,0.0025,-0.004,9,2,1.0,False,0.56,0.0008,"[0, 2]",[1],10367.600884453806,0.0367600884453807,-0.05641462070601786,0.5698551674028504,46,0.001099999999999999,23,0,23,0.028965517241379312,0.028965517241379312,0.0,5.3674225743667115e-06,0.0008815629930184351,0.2823786076255316
64,10000.0,0.0006,5.0,0.0025,-0.004,9,2,1.0,False,0.56,0.001,"[0, 2]",[1],10367.600884453806,0.0367600884453807,-0.05641462070601786,0.5698551674028504,46,0.001099999999999999,23,0,23,0.028965517241379312,0.028965517241379312,0.0,5.3674225743667115e-06,0.0008815629930184351,0.2823786076255316
64,10000.0,0.0006,5.0,0.0025,-0.004,9,2,1.0,False,0.56,0.0012,"[0, 2]",[1],10367.600884453806,0.0367600884453807,-0.05641462070601786,0.5698551674028504,46,0.001099999999999999,23,0,23,0.028965517241379312,0.028965517241379312,0.0,5.3674225743667115e-06,0.0008815629930184351,0.2823786076255316
64,10000.0,0.0006,5.0,0.0025,-0.004,9,4,1.0,False,0.56,0.0008,"[0, 2]",[1],10367.600884453806,0.0367600884453807,-0.05641462070601786,0.5698551674028504,46,0.001099999999999999,23,0,23,0.028965517241379312,0.028965517241379312,0.0,5.3674225743667115e-06,0.0008815629930184351,0.2823786076255316
64,10000.0,0.0006,5.0,0.0025,-0.004,9,4,1.0,False,0.56,0.001,"[0, 2]",[1],10367.600884453806,0.0367600884453807,-0.05641462070601786,0.5698551674028504,46,0.001099999999999999,23,0,23,0.028965517241379312,0.028965517241379312,0.0,5.3674225743667115e-06,0.0008815629930184351,0.2823786076255316
64,10000.0,0.0006,5.0,0.0025,-0.004,9,4,1.0,False,0.56,0.0012,"[0, 2]",[1],10367.600884453806,0.0367600884453807,-0.05641462070601786,0.5698551674028504,46,0.001099999999999999,23,0,23,0.028965517241379312,0.028965517241379312,0.0,5.3674225743667115e-06,0.0008815629930184351,0.2823786076255316
64,10000.0,0.0006,5.0,0.0025,-0.004,9,6,1.0,False,0.56,0.0008,"[0, 2]",[1],10367.600884453806,0.0367600884453807,-0.05641462070601786,0.5698551674028504,46,0.001099999999999999,23,0,23,0.028965517241379312,0.028965517241379312,0.0,5.3674225743667115e-06,0.0008815629930184351,0.2823786076255316
64,10000.0,0.0006,5.0,0.0025,-0.004,9,6,1.0,False,0.56,0.001,"[0, 2]",[1],10367.600884453806,0.0367600884453807,-0.05641462070601786,0.5698551674028504,46,0.001099999999999999,23,0,23,0.028965517241379312,0.028965517241379312,0.0,5.3674225743667115e-06,0.0008815629930184351,0.2823786076255316
64,10000.0,0.0006,5.0,0.0025,-0.004,9,6,1.0,False,0.56,0.0012,"[0, 2]",[1],10367.600884453806,0.0367600884453807,-0.05641462070601786,0.5698551674028504,46,0.001099999999999999,23,0,23,0.028965517241379312,0.028965517241379312,0.0,5.3674225743667115e-06,0.0008815629930184351,0.2823786076255316
64,10000.0,0.0006,5.0,0.003,-0.004,3,4,1.0,False,0.58,0.0008,"[0, 2]",[1],10305.27763192031,0.030527763192030877,-0.023264642629043732,0.8022748466781685,36,0.0010999999999999994,18,0,18,0.010344827586206896,0.010344827586206896,0.0,4.272192914123001e-06,0.0004984019493265983,0.2461914276570894
64,10000.0,0.0006,5.0,0.003,-0.004,3,4,1.0,False,0.58,0.001,"[0, 2]",[1],10305.27763192031,0.030527763192030877,-0.023264642629043732,0.8022748466781685,36,0.0010999999999999994,18,0,18,0.010344827586206896,0.010344827586206896,0.0,4.272192914123001e-06,0.0004984019493265983,0.2461914276570894
64,10000.0,0.0006,5.0,0.003,-0.004,3,4,1.0,False,0.58,0.0012,"[0, 2]",[1],10305.27763192031,0.030527763192030877,-0.023264642629043732,0.8022748466781685,36,0.0010999999999999994,18,0,18,0.010344827586206896,0.010344827586206896,0.0,4.272192914123001e-06,0.0004984019493265983,0.2461914276570894
64,10000.0,0.0006,5.0,0.0025,-0.004,6,2,1.0,False,0.56,0.0008,"[0, 2]",[1],10392.492048369762,0.03924920483697614,-0.03913733914491135,0.7743808134465813,46,0.001099999999999999,23,0,23,0.019586206896551724,0.019586206896551724,0.0,5.533463597824863e-06,0.0006687973232930986,0.22666334294439633
64,10000.0,0.0006,5.0,0.0025,-0.004,6,2,1.0,False,0.56,0.001,"[0, 2]",[1],10392.492048369762,0.03924920483697614,-0.03913733914491135,0.7743808134465813,46,0.001099999999999999,23,0,23,0.019586206896551724,0.019586206896551724,0.0,5.533463597824863e-06,0.0006687973232930986,0.22666334294439633
64,10000.0,0.0006,5.0,0.0025,-0.004,6,2,1.0,False,0.56,0.0012,"[0, 2]",[1],10392.492048369762,0.03924920483697614,-0.03913733914491135,0.7743808134465813,46,0.001099999999999999,23,0,23,0.019586206896551724,0.019586206896551724,0.0,5.533463597824863e-06,0.0006687973232930986,0.22666334294439633
64,10000.0,0.0006,5.0,0.0025,-0.004,6,4,1.0,False,0.56,0.0008,"[0, 2]",[1],10392.492048369762,0.03924920483697614,-0.03913733914491135,0.7743808134465813,46,0.001099999999999999,23,0,23,0.019586206896551724,0.019586206896551724,0.0,5.533463597824863e-06,0.0006687973232930986,0.22666334294439633
64,10000.0,0.0006,5.0,0.0025,-0.004,6,4,1.0,False,0.56,0.001,"[0, 2]",[1],10392.492048369762,0.03924920483697614,-0.03913733914491135,0.7743808134465813,46,0.001099999999999999,23,0,23,0.019586206896551724,0.019586206896551724,0.0,5.533463597824863e-06,0.0006687973232930986,0.22666334294439633
64,10000.0,0.0006,5.0,0.0025,-0.004,6,4,1.0,False,0.56,0.0012,"[0, 2]",[1],10392.492048369762,0.03924920483697614,-0.03913733914491135,0.7743808134465813,46,0.001099999999999999,23,0,23,0.019586206896551724,0.019586206896551724,0.0,5.533463597824863e-06,0.0006687973232930986,0.22666334294439633
64,10000.0,0.0006,5.0,0.0025,-0.004,6,6,1.0,False,0.56,0.0008,"[0, 2]",[1],10392.492048369762,0.03924920483697614,-0.03913733914491135,0.7743808134465813,46,0.001099999999999999,23,0,23,0.019586206896551724,0.019586206896551724,0.0,5.533463597824863e-06,0.0006687973232930986,0.22666334294439633
64,10000.0,0.0006,5.0,0.0025,-0.004,6,6,1.0,False,0.56,0.001,"[0, 2]",[1],10392.492048369762,0.03924920483697614,-0.03913733914491135,0.7743808134465813,46,0.001099999999999999,23,0,23,0.019586206896551724,0.019586206896551724,0.0,5.533463597824863e-06,0.0006687973232930986,0.22666334294439633
64,10000.0,0.0006,5.0,0.0025,-0.004,6,6,1.0,False,0.56,0.0012,"[0, 2]",[1],10392.492048369762,0.03924920483697614,-0.03913733914491135,0.7743808134465813,46,0.001099999999999999,23,0,23,0.019586206896551724,0.019586206896551724,0.0,5.533463597824863e-06,0.0006687973232930986,0.22666334294439633
64,10000.0,0.0006,5.0,0.003,-0.004,3,2,1.0,False,0.54,0.0008,"[0, 2]",[1],10357.035056659017,0.035703505665901636,-0.03620790849452582,0.7701052344475557,60,0.001099999999999999,30,0,30,0.013655172413793104,0.013655172413793104,0.0,5.024853018251079e-06,0.0006106963727661364,0.21974731723243113
64,10000.0,0.0006,5.0,0.003,-0.004,3,2,1.0,False,0.54,0.001,"[0, 2]",[1],10357.035056659017,0.035703505665901636,-0.03620790849452582,0.7701052344475557,60,0.001099999999999999,30,0,30,0.013655172413793104,0.013655172413793104,0.0,5.024853018251079e-06,0.0006106963727661364,0.21974731723243113
64,10000.0,0.0006,5.0,0.003,-0.004,3,2,1.0,False,0.54,0.0012,"[0, 2]",[1],10357.035056659017,0.035703505665901636,-0.03620790849452582,0.7701052344475557,60,0.001099999999999999,30,0,30,0.013655172413793104,0.013655172413793104,0.0,5.024853018251079e-06,0.0006106963727661364,0.21974731723243113
64,10000.0,0.0006,5.0,0.0035,-0.004,9,2,1.0,False,0.56,0.0008,"[0, 2]",[1],10291.142562911751,0.029114256291175034,-0.056414620706017306,0.4755582492906658,42,0.0010999999999999992,21,0,21,0.02620689655172414,0.02620689655172414,0.0,4.319368899634503e-06,0.0008500972875398924,0.2122926521068234
64,10000.0,0.0006,5.0,0.0035,-0.004,9,2,1.0,False,0.56,0.001,"[0, 2]",[1],10291.142562911751,0.029114256291175034,-0.056414620706017306,0.4755582492906658,42,0.0010999999999999992,21,0,21,0.02620689655172414,0.02620689655172414,0.0,4.319368899634503e-06,0.0008500972875398924,0.2122926521068234
64,10000.0,0.0006,5.0,0.0035,-0.004,9,2,1.0,False,0.56,0.0012,"[0, 2]",[1],10291.142562911751,0.029114256291175034,-0.056414620706017306,0.4755582492906658,42,0.0010999999999999992,21,0,21,0.02620689655172414,0.02620689655172414,0.0,4.319368899634503e-06,0.0008500972875398924,0.2122926521068234
64,10000.0,0.0006,5.0,0.0035,-0.004,9,4,1.0,False,0.56,0.0008,"[0, 2]",[1],10291.142562911751,0.029114256291175034,-0.056414620706017306,0.4755582492906658,42,0.0010999999999999992,21,0,21,0.02620689655172414,0.02620689655172414,0.0,4.319368899634503e-06,0.0008500972875398924,0.2122926521068234
64,10000.0,0.0006,5.0,0.0035,-0.004,9,4,1.0,False,0.56,0.001,"[0, 2]",[1],10291.142562911751,0.029114256291175034,-0.056414620706017306,0.4755582492906658,42,0.0010999999999999992,21,0,21,0.02620689655172414,0.02620689655172414,0.0,4.319368899634503e-06,0.0008500972875398924,0.2122926521068234
